category,year,quantity_name,average_trade_usd
19_cereal_flour_starch_milk_preparations_and_products,2013,Weight in kilograms,13718591.133333333
19_cereal_flour_starch_milk_preparations_and_products,2014,Weight in kilograms,13883928.4
19_cereal_flour_starch_milk_preparations_and_products,2015,Weight in kilograms,10365745.875
19_cereal_flour_starch_milk_preparations_and_products,2016,Weight in kilograms,10775709.6875
20_vegetable_fruit_nut_etc_food_preparations,1989,Volume in litres,106158605.7
20_vegetable_fruit_nut_etc_food_preparations,1989,Weight in kilograms,1809740.03125
20_vegetable_fruit_nut_etc_food_preparations,1990,Volume in litres,150264479.5
20_vegetable_fruit_nut_etc_food_preparations,1990,Weight in kilograms,1586310.5483870967
20_vegetable_fruit_nut_etc_food_preparations,1991,Volume in litres,92842156.4
20_vegetable_fruit_nut_etc_food_preparations,1991,Weight in kilograms,1503926.6176470588
20_vegetable_fruit_nut_etc_food_preparations,1992,Volume in litres,110005706.2
20_vegetable_fruit_nut_etc_food_preparations,1992,Weight in kilograms,1811171.8235294118
20_vegetable_fruit_nut_etc_food_preparations,1993,Volume in litres,86615348.6
20_vegetable_fruit_nut_etc_food_preparations,1993,Weight in kilograms,2460491.212121212
20_vegetable_fruit_nut_etc_food_preparations,1994,Volume in litres,101938159.1
20_vegetable_fruit_nut_etc_food_preparations,1994,Weight in kilograms,2271592.34375
20_vegetable_fruit_nut_etc_food_preparations,1995,Volume in litres,113188024.2
20_vegetable_fruit_nut_etc_food_preparations,1995,Weight in kilograms,2027794.696969697
20_vegetable_fruit_nut_etc_food_preparations,1996,Volume in litres,145366398.3
20_vegetable_fruit_nut_etc_food_preparations,1996,Weight in kilograms,1845099.0882352942
20_vegetable_fruit_nut_etc_food_preparations,1997,Volume in litres,105755412.5
20_vegetable_fruit_nut_etc_food_preparations,1997,Weight in kilograms,1781490.8484848484
20_vegetable_fruit_nut_etc_food_preparations,1998,Volume in litres,130554390.2
20_vegetable_fruit_nut_etc_food_preparations,1998,Weight in kilograms,1592675.5454545454
20_vegetable_fruit_nut_etc_food_preparations,1999,Volume in litres,129007099.9
20_vegetable_fruit_nut_etc_food_preparations,1999,Weight in kilograms,1513988.6666666667
20_vegetable_fruit_nut_etc_food_preparations,2000,Weight in kilograms,27010822.285714287
20_vegetable_fruit_nut_etc_food_preparations,2001,Weight in kilograms,22046863.785714287
20_vegetable_fruit_nut_etc_food_preparations,2002,Weight in kilograms,28345665.625
20_vegetable_fruit_nut_etc_food_preparations,2003,Weight in kilograms,31526481.31707317
20_vegetable_fruit_nut_etc_food_preparations,2004,Weight in kilograms,28431486.42857143
20_vegetable_fruit_nut_etc_food_preparations,2005,Weight in kilograms,30378467.414634146
20_vegetable_fruit_nut_etc_food_preparations,2006,Weight in kilograms,39073729.26190476
20_vegetable_fruit_nut_etc_food_preparations,2007,Weight in kilograms,58827778.47619048
20_vegetable_fruit_nut_etc_food_preparations,2008,Weight in kilograms,56650049.65
20_vegetable_fruit_nut_etc_food_preparations,2009,Weight in kilograms,43771188.88095238
20_vegetable_fruit_nut_etc_food_preparations,2010,Weight in kilograms,49926633.275
20_vegetable_fruit_nut_etc_food_preparations,2011,Weight in kilograms,64858939.512195125
20_vegetable_fruit_nut_etc_food_preparations,2012,Weight in kilograms,65284265.384615384
20_vegetable_fruit_nut_etc_food_preparations,2013,Weight in kilograms,62052700.048780486
20_vegetable_fruit_nut_etc_food_preparations,2014,Weight in kilograms,59423149.184210524
20_vegetable_fruit_nut_etc_food_preparations,2015,Weight in kilograms,58116391.54054054
20_vegetable_fruit_nut_etc_food_preparations,2016,Weight in kilograms,58137130.71052632
21_miscellaneous_edible_preparations,1989,Volume in litres,15.0
21_miscellaneous_edible_preparations,1989,Weight in kilograms,17531551.5
21_miscellaneous_edible_preparations,1990,Volume in litres,8895.0
21_miscellaneous_edible_preparations,1990,Weight in kilograms,15793548.583333334
21_miscellaneous_edible_preparations,1991,Weight in kilograms,11027998.0
21_miscellaneous_edible_preparations,1992,Volume in litres,379.0
21_miscellaneous_edible_preparations,1992,Weight in kilograms,13472228.07142857
21_miscellaneous_edible_preparations,1993,Volume in litres,38922.0
21_miscellaneous_edible_preparations,1993,Weight in kilograms,19401501.57142857
21_miscellaneous_edible_preparations,1994,Volume in litres,1664156.0
21_miscellaneous_edible_preparations,1994,Weight in kilograms,28839235.0
21_miscellaneous_edible_preparations,1995,Volume in litres,606555.0
21_miscellaneous_edible_preparations,1995,Weight in kilograms,40203390.692307696
21_miscellaneous_edible_preparations,1996,Volume in litres,205031.0
21_miscellaneous_edible_preparations,1996,Weight in kilograms,32499824.42857143
21_miscellaneous_edible_preparations,1997,Volume in litres,1131890.0
21_miscellaneous_edible_preparations,1997,Weight in kilograms,35302204.92307692
21_miscellaneous_edible_preparations,1998,Volume in litres,2323821.0
21_miscellaneous_edible_preparations,1998,Weight in kilograms,29712070.307692308
21_miscellaneous_edible_preparations,1999,Volume in litres,1123975.0
21_miscellaneous_edible_preparations,1999,Weight in kilograms,30689670.53846154
21_miscellaneous_edible_preparations,2000,Weight in kilograms,40851876.14285714
21_miscellaneous_edible_preparations,2001,Weight in kilograms,32228144.333333332
21_miscellaneous_edible_preparations,2002,Weight in kilograms,23035296.466666665
21_miscellaneous_edible_preparations,2003,Weight in kilograms,26667997.2
21_miscellaneous_edible_preparations,2004,Weight in kilograms,33225105.866666667
21_miscellaneous_edible_preparations,2005,Weight in kilograms,44255919.78571428
21_miscellaneous_edible_preparations,2006,Weight in kilograms,48370653.85714286
21_miscellaneous_edible_preparations,2007,Weight in kilograms,61467422.64285714
21_miscellaneous_edible_preparations,2008,Weight in kilograms,74408218.5
21_miscellaneous_edible_preparations,2009,Weight in kilograms,63751294.21428572
21_miscellaneous_edible_preparations,2010,Weight in kilograms,80820726.14285715
21_miscellaneous_edible_preparations,2011,Weight in kilograms,76169280.66666667
21_miscellaneous_edible_preparations,2012,Weight in kilograms,84467117.92857143
21_miscellaneous_edible_preparations,2013,Weight in kilograms,88999525.5
21_miscellaneous_edible_preparations,2014,Weight in kilograms,75551330.06666666
21_miscellaneous_edible_preparations,2015,Weight in kilograms,81101111.85714285
21_miscellaneous_edible_preparations,2016,Weight in kilograms,77343106.71428572
22_beverages_spirits_and_vinegar,1989,Volume in litres,2093644.1875
22_beverages_spirits_and_vinegar,1989,Weight in kilograms,3170741.6666666665
22_beverages_spirits_and_vinegar,1990,Volume in litres,3327893.7333333334
22_beverages_spirits_and_vinegar,1990,Weight in kilograms,2756197.0
22_beverages_spirits_and_vinegar,1991,Volume in litres,4067249.6875
22_beverages_spirits_and_vinegar,1991,Weight in kilograms,871018.0
22_beverages_spirits_and_vinegar,1992,Volume in litres,3788178.0
22_beverages_spirits_and_vinegar,1992,Weight in kilograms,18727786.333333332
22_beverages_spirits_and_vinegar,1993,Volume in litres,4494342.166666667
22_beverages_spirits_and_vinegar,1993,Weight in kilograms,26317556.0
22_beverages_spirits_and_vinegar,1994,Volume in litres,5822211.5625
22_beverages_spirits_and_vinegar,1994,Weight in kilograms,29560676.0
22_beverages_spirits_and_vinegar,1995,Volume in litres,5419278.222222222
22_beverages_spirits_and_vinegar,1995,Weight in kilograms,35785661.666666664
22_beverages_spirits_and_vinegar,1996,Volume in litres,7102274.0
22_beverages_spirits_and_vinegar,1996,Weight in kilograms,31964403.666666668
22_beverages_spirits_and_vinegar,1997,Volume in litres,5662357.9375
22_beverages_spirits_and_vinegar,1997,Weight in kilograms,18200510.0
22_beverages_spirits_and_vinegar,1998,Volume in litres,4101384.625
22_beverages_spirits_and_vinegar,1998,Weight in kilograms,12031248.333333334
22_beverages_spirits_and_vinegar,1999,Volume in litres,3324704.529411765
22_beverages_spirits_and_vinegar,1999,Weight in kilograms,22065085.666666668
22_beverages_spirits_and_vinegar,2000,Volume in litres,5262417.75
22_beverages_spirits_and_vinegar,2001,Volume in litres,7489427.0
22_beverages_spirits_and_vinegar,2002,Volume in litres,10122933.1
22_beverages_spirits_and_vinegar,2003,Volume in litres,10790381.263157895
22_beverages_spirits_and_vinegar,2004,Volume in litres,27470659.8
22_beverages_spirits_and_vinegar,2005,Volume in litres,41705427.85
22_beverages_spirits_and_vinegar,2006,Volume in litres,83977572.55
22_beverages_spirits_and_vinegar,2007,Volume in litres,81993311.78947368
22_beverages_spirits_and_vinegar,2008,Volume in litres,124660352.0
22_beverages_spirits_and_vinegar,2009,Volume in litres,71859344.15
22_beverages_spirits_and_vinegar,2010,Volume in litres,56000378.05
22_beverages_spirits_and_vinegar,2011,Volume in litres,80335567.1
22_beverages_spirits_and_vinegar,2012,Volume in litres,115891926.55
22_beverages_spirits_and_vinegar,2013,Volume in litres,100758923.8
22_beverages_spirits_and_vinegar,2014,Volume in litres,56252512.421052635
22_beverages_spirits_and_vinegar,2015,Volume in litres,51208076.4
22_beverages_spirits_and_vinegar,2016,Volume in litres,51523126.55
23_residues_wastes_of_food_industry_animal_fodder,1989,Weight in kilograms,191750819.83333334
23_residues_wastes_of_food_industry_animal_fodder,1990,Weight in kilograms,136454403.30769232
23_residues_wastes_of_food_industry_animal_fodder,1991,Weight in kilograms,116776945.0
23_residues_wastes_of_food_industry_animal_fodder,1992,Weight in kilograms,161274419.0909091
23_residues_wastes_of_food_industry_animal_fodder,1993,Weight in kilograms,166499835.33333334
23_residues_wastes_of_food_industry_animal_fodder,1994,Weight in kilograms,214873666.0
23_residues_wastes_of_food_industry_animal_fodder,1995,Weight in kilograms,198281701.45454547
23_residues_wastes_of_food_industry_animal_fodder,1996,Weight in kilograms,266317285.36363637
23_residues_wastes_of_food_industry_animal_fodder,1997,Weight in kilograms,258128532.8181818
23_residues_wastes_of_food_industry_animal_fodder,1998,Weight in kilograms,138404626.0
23_residues_wastes_of_food_industry_animal_fodder,1999,Weight in kilograms,105726414.13333334
23_residues_wastes_of_food_industry_animal_fodder,2000,Weight in kilograms,107079478.375
23_residues_wastes_of_food_industry_animal_fodder,2001,Weight in kilograms,144355413.66666666
23_residues_wastes_of_food_industry_animal_fodder,2002,Weight in kilograms,164208101.35714287
23_residues_wastes_of_food_industry_animal_fodder,2003,Weight in kilograms,180786386.53333333
23_residues_wastes_of_food_industry_animal_fodder,2004,Weight in kilograms,226728727.86666667
23_residues_wastes_of_food_industry_animal_fodder,2005,Weight in kilograms,187371676.8125
23_residues_wastes_of_food_industry_animal_fodder,2006,Weight in kilograms,161836484.5625
23_residues_wastes_of_food_industry_animal_fodder,2007,Weight in kilograms,187680166.2352941
23_residues_wastes_of_food_industry_animal_fodder,2008,Weight in kilograms,334783332.21428573
23_residues_wastes_of_food_industry_animal_fodder,2009,Weight in kilograms,325306408.8666667
23_residues_wastes_of_food_industry_animal_fodder,2010,Weight in kilograms,314899870.5625
23_residues_wastes_of_food_industry_animal_fodder,2011,Weight in kilograms,399221721.6
23_residues_wastes_of_food_industry_animal_fodder,2012,Weight in kilograms,530926871.7692308
23_residues_wastes_of_food_industry_animal_fodder,2013,Weight in kilograms,510041066.64285713
23_residues_wastes_of_food_industry_animal_fodder,2014,Weight in kilograms,433140044.2352941
23_residues_wastes_of_food_industry_animal_fodder,2015,Weight in kilograms,411453416.3333333
23_residues_wastes_of_food_industry_animal_fodder,2016,Weight in kilograms,291522017.7368421
24_tobacco_and_manufactured_tobacco_substitutes,1989,Number of items,43614752.0
24_tobacco_and_manufactured_tobacco_substitutes,1989,Weight in kilograms,75102520.14285715
24_tobacco_and_manufactured_tobacco_substitutes,1990,Number of items,57261864.0
24_tobacco_and_manufactured_tobacco_substitutes,1990,Weight in kilograms,94390781.0
24_tobacco_and_manufactured_tobacco_substitutes,1991,Number of items,133187144.0
24_tobacco_and_manufactured_tobacco_substitutes,1991,Weight in kilograms,97882177.85714285
24_tobacco_and_manufactured_tobacco_substitutes,1992,Number of items,165212000.0
24_tobacco_and_manufactured_tobacco_substitutes,1992,Weight in kilograms,116626832.14285715
24_tobacco_and_manufactured_tobacco_substitutes,1993,Number of items,193126432.0
24_tobacco_and_manufactured_tobacco_substitutes,1993,Weight in kilograms,101093595.14285715
24_tobacco_and_manufactured_tobacco_substitutes,1994,Number of items,327635360.0
24_tobacco_and_manufactured_tobacco_substitutes,1994,Weight in kilograms,87884013.0
24_tobacco_and_manufactured_tobacco_substitutes,1995,Number of items,402110176.0
24_tobacco_and_manufactured_tobacco_substitutes,1995,Weight in kilograms,128808471.5
24_tobacco_and_manufactured_tobacco_substitutes,1996,Number of items,481185856.0
24_tobacco_and_manufactured_tobacco_substitutes,1996,Weight in kilograms,147743793.0
24_tobacco_and_manufactured_tobacco_substitutes,1997,Number of items,566059584.0
24_tobacco_and_manufactured_tobacco_substitutes,1997,Weight in kilograms,156963801.14285713
24_tobacco_and_manufactured_tobacco_substitutes,1998,Number of items,607609088.0
24_tobacco_and_manufactured_tobacco_substitutes,1998,Weight in kilograms,135893562.2857143
24_tobacco_and_manufactured_tobacco_substitutes,1999,Number of items,49426063.0
24_tobacco_and_manufactured_tobacco_substitutes,1999,Weight in kilograms,113976359.875
24_tobacco_and_manufactured_tobacco_substitutes,2000,Weight in kilograms,105184527.5
24_tobacco_and_manufactured_tobacco_substitutes,2001,Weight in kilograms,118039498.75
24_tobacco_and_manufactured_tobacco_substitutes,2002,Weight in kilograms,126028465.5
24_tobacco_and_manufactured_tobacco_substitutes,2003,Weight in kilograms,121146441.22222222
24_tobacco_and_manufactured_tobacco_substitutes,2004,Weight in kilograms,178228321.5
24_tobacco_and_manufactured_tobacco_substitutes,2005,Weight in kilograms,213320545.875
24_tobacco_and_manufactured_tobacco_substitutes,2006,Weight in kilograms,218973043.375
24_tobacco_and_manufactured_tobacco_substitutes,2007,Weight in kilograms,282796703.125
24_tobacco_and_manufactured_tobacco_substitutes,2008,Weight in kilograms,305781386.8888889
24_tobacco_and_manufactured_tobacco_substitutes,2009,Weight in kilograms,380754006.5
24_tobacco_and_manufactured_tobacco_substitutes,2010,Weight in kilograms,345280745.375
24_tobacco_and_manufactured_tobacco_substitutes,2011,Weight in kilograms,366898371.875
24_tobacco_and_manufactured_tobacco_substitutes,2012,Weight in kilograms,361887324.4444444
24_tobacco_and_manufactured_tobacco_substitutes,2013,Weight in kilograms,409017280.25
24_tobacco_and_manufactured_tobacco_substitutes,2014,Weight in kilograms,312733479.375
24_tobacco_and_manufactured_tobacco_substitutes,2015,Weight in kilograms,273277095.25
24_tobacco_and_manufactured_tobacco_substitutes,2016,Weight in kilograms,265420700.25
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1989,Weight in kilograms,2419612.8983050846
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1990,Weight in kilograms,2464210.8833333333
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1991,No Quantity,100.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1991,Weight in kilograms,2443041.350877193
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1992,Weight in kilograms,2063481.4
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1993,No Quantity,6.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1993,Weight in kilograms,2195145.03125
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1994,Weight in kilograms,2040348.953125
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1995,Weight in kilograms,2188733.703125
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1996,Weight in kilograms,2468572.8666666667
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1997,No Quantity,764.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1997,Weight in kilograms,2744804.85483871
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1998,No Quantity,697.5
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1998,Weight in kilograms,2973141.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,1999,Weight in kilograms,3483547.390625
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2000,No Quantity,664.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2000,Weight in kilograms,4553330.222222222
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2001,Weight in kilograms,4315778.887096774
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2002,Weight in kilograms,4506990.84375
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2003,Weight in kilograms,6292155.907692308
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2004,Weight in kilograms,6901913.275362318
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2005,No Quantity,323.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2005,Weight in kilograms,8361748.390625
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2006,Weight in kilograms,9503584.426470589
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2007,Weight in kilograms,11342833.359375
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2008,Weight in kilograms,12202622.126984127
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2009,No Quantity,895.0
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2009,Weight in kilograms,9655067.935483871
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2010,Weight in kilograms,11228840.234375
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2011,Weight in kilograms,12343811.984126983
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2012,Weight in kilograms,12584978.918032788
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2013,Weight in kilograms,12914142.435483871
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2014,Weight in kilograms,12638248.129032258
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2015,Weight in kilograms,11468908.35483871
25_salt_sulphur_earth_stone_plaster_lime_and_cement,2016,Weight in kilograms,10892052.196721312
26_ores_slag_and_ash,1989,Weight in kilograms,152926813.875
26_ores_slag_and_ash,1990,Weight in kilograms,177080649.33333334
26_ores_slag_and_ash,1991,Weight in kilograms,204972536.2857143
26_ores_slag_and_ash,1992,Weight in kilograms,180991012.07142857
26_ores_slag_and_ash,1993,Weight in kilograms,154137336.3125
26_ores_slag_and_ash,1994,No Quantity,4273990.0
26_ores_slag_and_ash,1994,Weight in kilograms,155984930.8125
26_ores_slag_and_ash,1995,Weight in kilograms,183053584.6
26_ores_slag_and_ash,1996,Weight in kilograms,209476014.35714287
26_ores_slag_and_ash,1997,Weight in kilograms,204060762.2
26_ores_slag_and_ash,1998,Weight in kilograms,182412987.89473686
26_ores_slag_and_ash,1999,Weight in kilograms,183931026.75
26_ores_slag_and_ash,2000,Weight in kilograms,171318564.52631578
26_ores_slag_and_ash,2001,Weight in kilograms,173812492.1111111
26_ores_slag_and_ash,2002,Weight in kilograms,187783506.94117647
26_ores_slag_and_ash,2003,No Quantity,700.0
26_ores_slag_and_ash,2003,Weight in kilograms,182196975.25
26_ores_slag_and_ash,2004,Weight in kilograms,249387759.04761904
26_ores_slag_and_ash,2005,Weight in kilograms,401237761.8
26_ores_slag_and_ash,2006,Weight in kilograms,406532707.75
26_ores_slag_and_ash,2007,Weight in kilograms,501094498.9166667
26_ores_slag_and_ash,2008,Weight in kilograms,851210234.2272727
26_ores_slag_and_ash,2009,Weight in kilograms,688242552.1904762
26_ores_slag_and_ash,2010,Weight in kilograms,1468526717.0952382
26_ores_slag_and_ash,2011,Weight in kilograms,1922458886.8695652
26_ores_slag_and_ash,2012,Weight in kilograms,1329774837.24
26_ores_slag_and_ash,2013,Weight in kilograms,1349335684.1923077
26_ores_slag_and_ash,2014,Weight in kilograms,1092392826.8846154
26_ores_slag_and_ash,2015,Weight in kilograms,758792510.2272727
26_ores_slag_and_ash,2016,Weight in kilograms,687656466.2608696
27_mineral_fuels_oils_distillation_products_etc,1989,Volume in litres,1197426.0
27_mineral_fuels_oils_distillation_products_etc,1989,Weight in kilograms,59840137.78571428
27_mineral_fuels_oils_distillation_products_etc,1990,Volume in litres,573711.5454545454
27_mineral_fuels_oils_distillation_products_etc,1990,Weight in kilograms,37565814.333333336
27_mineral_fuels_oils_distillation_products_etc,1991,Volume in litres,1091602.9166666667
27_mineral_fuels_oils_distillation_products_etc,1991,Weight in kilograms,20154153.23809524
27_mineral_fuels_oils_distillation_products_etc,1992,Volume in litres,2312646.846153846
27_mineral_fuels_oils_distillation_products_etc,1992,Weight in kilograms,32266320.529411763
27_mineral_fuels_oils_distillation_products_etc,1993,No Quantity,50.0
27_mineral_fuels_oils_distillation_products_etc,1993,Volume in litres,1843007.625
27_mineral_fuels_oils_distillation_products_etc,1993,Weight in kilograms,34243670.61111111
27_mineral_fuels_oils_distillation_products_etc,1994,Volume in litres,3087272.875
27_mineral_fuels_oils_distillation_products_etc,1994,Weight in kilograms,35361241.952380955
27_mineral_fuels_oils_distillation_products_etc,1995,Volume in litres,6064688.0625
27_mineral_fuels_oils_distillation_products_etc,1995,Weight in kilograms,15689027.05
27_mineral_fuels_oils_distillation_products_etc,1996,Volume in litres,3284852.214285714
27_mineral_fuels_oils_distillation_products_etc,1996,Weight in kilograms,19735224.684210528
27_mineral_fuels_oils_distillation_products_etc,1997,Volume in litres,1671456.9444444445
27_mineral_fuels_oils_distillation_products_etc,1997,Weight in kilograms,13732996.19047619
27_mineral_fuels_oils_distillation_products_etc,1998,Volume in litres,2037346.0
27_mineral_fuels_oils_distillation_products_etc,1998,Weight in kilograms,15268749.523809524
27_mineral_fuels_oils_distillation_products_etc,1999,Volume in litres,1436278.5555555555
27_mineral_fuels_oils_distillation_products_etc,1999,Weight in kilograms,17201897.227272727
27_mineral_fuels_oils_distillation_products_etc,2000,Weight in kilograms,29301897.48387097
27_mineral_fuels_oils_distillation_products_etc,2001,Weight in kilograms,69749871.23333333
27_mineral_fuels_oils_distillation_products_etc,2002,Weight in kilograms,92225777.375
27_mineral_fuels_oils_distillation_products_etc,2003,Weight in kilograms,115036637.93939394
27_mineral_fuels_oils_distillation_products_etc,2004,Weight in kilograms,142641928.4516129
27_mineral_fuels_oils_distillation_products_etc,2005,No Quantity,8.0
27_mineral_fuels_oils_distillation_products_etc,2005,Weight in kilograms,208836079.8529412
27_mineral_fuels_oils_distillation_products_etc,2006,Weight in kilograms,365182697.82758623
27_mineral_fuels_oils_distillation_products_etc,2007,Electrical energy in thousands of kilowatt-hours,182320.0
27_mineral_fuels_oils_distillation_products_etc,2007,Weight in kilograms,402931465.3636364
27_mineral_fuels_oils_distillation_products_etc,2008,Electrical energy in thousands of kilowatt-hours,47125779.0
27_mineral_fuels_oils_distillation_products_etc,2008,Weight in kilograms,601360550.548387
27_mineral_fuels_oils_distillation_products_etc,2009,Electrical energy in thousands of kilowatt-hours,1096087173.0
27_mineral_fuels_oils_distillation_products_etc,2009,Weight in kilograms,405207520.16129035
27_mineral_fuels_oils_distillation_products_etc,2010,Electrical energy in thousands of kilowatt-hours,346841650.0
27_mineral_fuels_oils_distillation_products_etc,2010,Weight in kilograms,649889452.4666667
27_mineral_fuels_oils_distillation_products_etc,2011,Electrical energy in thousands of kilowatt-hours,552378551.0
27_mineral_fuels_oils_distillation_products_etc,2011,Weight in kilograms,874624171.5
27_mineral_fuels_oils_distillation_products_etc,2012,Electrical energy in thousands of kilowatt-hours,410028622.0
27_mineral_fuels_oils_distillation_products_etc,2012,Weight in kilograms,868642176.9333333
27_mineral_fuels_oils_distillation_products_etc,2013,Electrical energy in thousands of kilowatt-hours,1785737.0
27_mineral_fuels_oils_distillation_products_etc,2013,Weight in kilograms,574851019.8709677
27_mineral_fuels_oils_distillation_products_etc,2014,Weight in kilograms,666138953.3870968
27_mineral_fuels_oils_distillation_products_etc,2015,No Quantity,1.5
27_mineral_fuels_oils_distillation_products_etc,2015,Weight in kilograms,443486695.483871
27_mineral_fuels_oils_distillation_products_etc,2016,Electrical energy in thousands of kilowatt-hours,26300885.0
27_mineral_fuels_oils_distillation_products_etc,2016,Weight in kilograms,385165898.76666665
28_inorganic_chemicals_precious_metal_compound_isotope,1989,No Quantity,458377.6666666667
28_inorganic_chemicals_precious_metal_compound_isotope,1989,Weight in kilograms,2171384.3130434784
28_inorganic_chemicals_precious_metal_compound_isotope,1990,No Quantity,200872.5
28_inorganic_chemicals_precious_metal_compound_isotope,1990,Weight in kilograms,2337604.4336283184
28_inorganic_chemicals_precious_metal_compound_isotope,1991,No Quantity,256071.5
28_inorganic_chemicals_precious_metal_compound_isotope,1991,Weight in kilograms,1663095.0444444444
28_inorganic_chemicals_precious_metal_compound_isotope,1992,No Quantity,126339.5
28_inorganic_chemicals_precious_metal_compound_isotope,1992,Weight in kilograms,1595752.7872340425
28_inorganic_chemicals_precious_metal_compound_isotope,1993,No Quantity,57237.0
28_inorganic_chemicals_precious_metal_compound_isotope,1993,Weight in kilograms,1832364.4825174825
28_inorganic_chemicals_precious_metal_compound_isotope,1994,No Quantity,24024.333333333332
28_inorganic_chemicals_precious_metal_compound_isotope,1994,Weight in kilograms,1955674.4705882352
28_inorganic_chemicals_precious_metal_compound_isotope,1995,No Quantity,1555.4
28_inorganic_chemicals_precious_metal_compound_isotope,1995,Weight in kilograms,2591125.6496350365
28_inorganic_chemicals_precious_metal_compound_isotope,1996,No Quantity,99440.0
28_inorganic_chemicals_precious_metal_compound_isotope,1996,Weight in kilograms,3266671.340277778
28_inorganic_chemicals_precious_metal_compound_isotope,1997,No Quantity,39793.333333333336
28_inorganic_chemicals_precious_metal_compound_isotope,1997,Weight in kilograms,3188803.643356643
28_inorganic_chemicals_precious_metal_compound_isotope,1998,No Quantity,15770.6
28_inorganic_chemicals_precious_metal_compound_isotope,1998,Weight in kilograms,3282352.2481751824
28_inorganic_chemicals_precious_metal_compound_isotope,1999,No Quantity,60021.6
28_inorganic_chemicals_precious_metal_compound_isotope,1999,Weight in kilograms,3613730.746031746
28_inorganic_chemicals_precious_metal_compound_isotope,2000,No Quantity,45241.0
28_inorganic_chemicals_precious_metal_compound_isotope,2000,Volume in cubic meters,58909.4
28_inorganic_chemicals_precious_metal_compound_isotope,2000,Weight in kilograms,4127415.9645390073
28_inorganic_chemicals_precious_metal_compound_isotope,2001,Volume in cubic meters,26955.6
28_inorganic_chemicals_precious_metal_compound_isotope,2001,Weight in kilograms,3887257.830882353
28_inorganic_chemicals_precious_metal_compound_isotope,2002,No Quantity,64.5
28_inorganic_chemicals_precious_metal_compound_isotope,2002,Volume in cubic meters,36922.6
28_inorganic_chemicals_precious_metal_compound_isotope,2002,Weight in kilograms,3622520.4100719425
28_inorganic_chemicals_precious_metal_compound_isotope,2003,No Quantity,334212.0
28_inorganic_chemicals_precious_metal_compound_isotope,2003,Volume in cubic meters,33451.0
28_inorganic_chemicals_precious_metal_compound_isotope,2003,Weight in kilograms,5131480.735714286
28_inorganic_chemicals_precious_metal_compound_isotope,2004,Volume in cubic meters,53746.8
28_inorganic_chemicals_precious_metal_compound_isotope,2004,Weight in kilograms,6680279.208633093
28_inorganic_chemicals_precious_metal_compound_isotope,2005,Volume in cubic meters,104735.4
28_inorganic_chemicals_precious_metal_compound_isotope,2005,Weight in kilograms,7656849.8
28_inorganic_chemicals_precious_metal_compound_isotope,2006,Volume in cubic meters,103189.2
28_inorganic_chemicals_precious_metal_compound_isotope,2006,Weight in kilograms,11407379.806666667
28_inorganic_chemicals_precious_metal_compound_isotope,2007,No Quantity,57.0
28_inorganic_chemicals_precious_metal_compound_isotope,2007,Volume in cubic meters,54190.2
28_inorganic_chemicals_precious_metal_compound_isotope,2007,Weight in kilograms,14622676.921985816
28_inorganic_chemicals_precious_metal_compound_isotope,2008,No Quantity,9.5
28_inorganic_chemicals_precious_metal_compound_isotope,2008,Volume in cubic meters,63664.0
28_inorganic_chemicals_precious_metal_compound_isotope,2008,Weight in kilograms,18719220.278571427
28_inorganic_chemicals_precious_metal_compound_isotope,2009,Volume in cubic meters,89852.2
28_inorganic_chemicals_precious_metal_compound_isotope,2009,Weight in kilograms,16080013.666666666
